product_name,product_review,user_rating
Kentucky Brunch Brand Stout,"Rated by michalpingwin 4.41 /5 rDev -8.7% look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4 |  overall: 4.5 Good Mar 25, 2025 Report",4.41
Samuel Adams Utopias,"Reviewed by Viaduck from California 4.72 /5 rDev +5.6% look: 4.5 | smell: 5 | taste: 4.75 | feel: 4 |  overall: 4.75 This is my review of the 2021 edition of Utopias. I regret missing missing the previous editions, this is my first. With much anticipation I waited for my local Total Wine to show it in stock & rushed over to hesitantly with $240. I’m more than a bit thrifty but I wanted to try this legendary brew. I ordered proper glassware to serve this ‘“beer”. Poured into a Glencairn whiskey glass, the headless, reddish liquid was a perfect match of the mahogany trim on my Stressless recliner. Aroma, I can’t imagine anything prettier, it would make a great perfume: bourbon, sherry, wine, caramel, maple & an abundance of barrel aromas. Flavor: far more complex flavors than my meeker palate can discern but here are few I can pick out, bourbon, wine, caramel, ripe fruit, vanilla with maple & tart cherries at the finish.  There is no carbonation but plenty of alcohol, this definitely a sipper. It is delicious & it’s aroma is heavenly. Is it worth the high price?  Probably not. Will I try another in future? Probably, at least one more. Besides, it matches my furniture. Apr 13, 2022 Report",4.72
Samuel Adams Utopias,"Rated by animal69 from Louisiana 4.43 /5 rDev -0.9% look: 4 | smell: 4.75 | taste: 4.25 | feel: 4 |  overall: 4.75 2021 vintage, much more complex than my previous vintages, this ""beer"" only gets better with every year Nov 29, 2021 Report",4.43
Samuel Adams Utopias,"Rated by 11-52_4hops from Virginia 4.94 /5 rDev +10.5% look: 5 | smell: 4.75 | taste: 5 | feel: 5 |  overall: 5 2017 bottle. So interesting. So challenging. So complex. So tasty. Might not be for everyone, but it is for me. Think BA barley wine on steroids. Nov 20, 2021 Report",4.94
Samuel Adams Utopias,"Reviewed by Manta200 from Kentucky 4.82 /5 rDev +7.8% look: 4.5 | smell: 5 | taste: 5 | feel: 4.5 |  overall: 4.5 Just has the 2021 Utopias at the Sam Adams Cincinnati taproom. I am not sure is this should be called a beer. Drinks like a port wine or Sherry. Bold notes of dark fruit and hints of licorice. It was a nice experience but a am not sure of buying a full bottle of it. Maybe when I win the lottery I put one of these babies on my shelf. Nov 14, 2021 Report",4.82
Samuel Adams Utopias,"Reviewed by Parmesan from Colorado 4.15 /5 rDev -7.2% look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 |  overall: 4.25 L:. Pours a a brilliant chestnut brown with no carbonation and no head, looks more like a hard alcohol than a beer. S:. Leads off with a sweet nose of molasses and maple syrup, quite reminiscent of whiskey, with a note of vanilla and cinnamon, some notes dark fruits and a light cherry, does remind me of a barley wine. Booze is noticeable. T:. The strong booze coats the tongue first, followed by mounds of sweet maple and molasses, becomes quite reminiscent of whiskey, some notes of vanilla and a light cinnamon, don't get a tone of the cherry but a very slight note of them.  Once again the booze is noticeable and drinks a lot more like hard liquor than beer. F:. No carbonation, creamy smooth, strong heat from the alcohol O:. This is a very interesting beer and very good, but too me it doesn't quite live up to the price or the hype. Nov 13, 2021 Report",4.15
Samuel Adams Utopias,"Reviewed by Rug from Massachusetts 4.37 /5 rDev -2.2% look: 5 | smell: 4.25 | taste: 4.5 | feel: 4 |  overall: 4.25 2019 vintage Here we are BA, my personal whale. Sam Adams Utopias. Me and my buddy Pru managed to find a bottle about 2 hours from home because we just couldn’t wait for this year’s release. This is also beer #800 for me! I’m very excited to break into this, so I’m gonna stop wasting time and open it up Obviously this is not a beautiful pour for beer, but the presentation of the bottle alone is worth a 5. Pours clear dark amber with no head but nice legs It’s very evident that this was brewed with maple syrup, as the nose is a mapley booze bomb. I’m picking up on aromas of spicy bourbon, sticky maple, cinnamon, sweet vanilla, rum raisin, smooth oak, dark cherry, cocoa powder, brown sugar, and a touch of honey This is super sweet in taste, somewhere in between a barleywine and a bourbon or cognac. On the front end of the sip I’m tasting strong maple syrup, molasses, brown sugar, cinnamon, dried plum, and burnt sugar. The swallow has a pretty decent burn and brings notes of sweet maple syrup, black cherry, spicy bourbon, buttery oak, brown sugar, creamy vanilla, dried plum, sherry, fig, and a touch of cocoa A medium full body with almost no carbonation, just an alcoholic tingle resulting in a rich beer. Finishes somewhat dry but quite sweet This is not necessarily an amazing beer, and not even necessarily a beer. However, it’s really a once in a lifetime experience, and I am thoroughly enjoying it. To good beer and better freiends! Oct 01, 2021 Report",4.37
Samuel Adams Utopias,"Reviewed by Pru from Massachusetts 3.91 /5 rDev -12.5% look: 5 | smell: 4 | taste: 3.5 | feel: 4 |  overall: 4.25 Excited to finally have a Utopias. Only a 2019 but the experience of unboxing it and pouring the bottle is second to none. Sharing this bottle with my bud Rug. Based off looks, phenomenal. Never before had to unbox a beer. Smells strong, gives a bourbon vibe and hints of cinnamon. Slightly burns to smell but that’s to be expected with a beer of this alcohol percentage. Tastes strongly of maple syrup, and bourbon. Hints of cinnamon in the background. Medium feel, finishes sticky. Overall a phenomenal experience. Not anything phenomenal to the senses, but one any craft beer fan should have. Oct 01, 2021 Report",3.91
Samuel Adams Utopias,"Reviewed by Victory_Sabre1973 from Minnesota 4.97 /5 rDev +11.2% look: 4.5 | smell: 5 | taste: 5 | feel: 5 |  overall: 5 2007 vintage - First opened July 4, 2021 - Review on July 6, 2021. This beer looks thick as heck while pouring. It's a red/brown color coming from the bottle. There's no head at all, which doesn't surprise me one bit, based on the age and ABV. The nose is out of this world. In a way, to me, it smells like a fine bourbon. Very boozy, first off. I get tons of caramel, toffee, chocolate, raisin, plum, and so much more that I can't fully describe. This is an outstanding aroma. Taste - I know I won't do justice to this - Chocolate is up front, as is the raisin and plum. It then goes to the back to toffee and caramel. I'm also getting vanilla in the mix. This is really only a small portion of the flavors I'm getting overall,  but I just can't put words to them. Body - Up front there's a bit of a burn from the alcohol, but WAY less than the ABV would suggest. It then turns to a smooth, almost creamy feeling, that is so smooth and easy drinking. This is worth the hype, and I'm so happy I got the chance to get a bottle. Being in the liquor business now, I'm going to try to get another the next time it comes out, just to see the difference between vintages. Jul 06, 2021 Report",4.97
Aurelian Lure,"Reviewed by snaotheus from Washington 3.75 /5 rDev -16.3% look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 |  overall: 3.75 2025-02-21 500ml bottle served in a Tulippy wineglass. Blend 7, August 2022. Bought it at Bottlecraft about a year and a half ago. Pours clear peach-orange, not much head by the time it got to me, looks still. Smell is musty, dried peach pits, eventually releases a bright stonefruit juiciness. Tart. Taste is on the tart fruit leather side, very acidic and vinegary, overwhelming the fruitiness a bit. Fruit comes across as dry apricots and peach skin. Mouthfeel is light, dry, smooth. Overall, not bad. Feb 21, 2025 Report",3.75
Aurelian Lure,"Reviewed by MonDak_Joe1953 from Minnesota 4.45 /5 rDev -0.7% look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 |  overall: 4.5 16.9oz bottle. For dating, label includes the details of 'BLEND SEVEN AUGUST 2022'. Cloudy, apricot orange colored body. No real lasting head. No lacing. Aroma of apricot, oak, and rich funk of expresses horse blanket, leather, and hay. Taste is initially quite woody and herb bud like, and then the sweet/sour apricot comes in. Notes of lemon wash through, along with the dry oak. Late is white wine. The funk is very much of grass and hay. After taste does not last very long, but the essence of apricot lingers. Tart and drying mouth feel. The teeth are scraped clean with each sip. Quiet carbonation. The apricot expresses so naturally here, and is the longest lasting flavor note. The herb, oak, funk, and lemon are worthy subordinates. Aug 04, 2023 Report",4.45
Aurelian Lure,"Reviewed by brentk56 from North Carolina 4.22 /5 rDev -5.8% look: 3.5 | smell: 4.5 | taste: 4.25 | feel: 3.75 |  overall: 4.25 Appearance:  Pours a slightly hazy light amber color with a bubbly collar that fades away; no lacing Smell:  Bracingly sour; funky with an apricot tone Taste:  A hint of apricot passes across the tongue and is followed by a strong funky character; the apricot tone lingers underneath though, after the swallow, a bracing sourness emerges; oaky, dry and a lot of pucker in the finish Mouthfeel:  Light to medium body; no carbonation Overall:  Not for the uninitiated, Aurelian Lure harkens back to some of the tongue buckling sours that largely seem to have gone out of fashion these days Jul 18, 2023 Report",4.22
Aurelian Lure,"Reviewed by BEERchitect from Kentucky 4.26 /5 rDev -4.9% look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 |  overall: 4.25 Brewed with apricots, spontaneously fermented and allowed to ripen to full sour ale maturity, you'd think that this time honored way of beer making is rooted in the belly of Brussels. But nope, it's Austin Texas. Aurelian Lure is the lambic-like brainchild of Jester King, pouring with a pale and deep lemon yellow with a light golden center. As the yeasty ale rises with a dainty champagne froth, the jaw-tightening scent of citrus, vinous and stone fruit carry the piquant tang of cider, dusty funk and extended oak aged white wine. As a scantly sweet taste briefly visit the tongue, early impressions of wafers, honey and sourdough offer a slim malt impact. A quick wash of acidity across the middle palate shows a quick erase of anything malty and an ushering in of sour apricot that stand proud above the other fruity complements of weathered lemon, grapefruit, lime and yuzu. Dried pineapple, peach and white grape all continue to grow from the natural fermentae of the sour ale and play into a strikingly sour late palate of off-vinegar, mature and peppery acids that pang away on the sides of the tongue. Light, crisp, succinct and highly refreshing, the session is sweat inducing and tooth achingly sour to satisfy the taste for unblended lambic in the deep south. As an afterglow of weathered woods, wine rot and an overall mossy type of earthiness come in brief waves, the aftertaste is otherwise short and concisely winey. May 16, 2023 Report",4.26
Aurelian Lure,"Reviewed by REVZEB from Illinois 3.94 /5 rDev -12.1% look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 |  overall: 4 Murky darker yellow body with a white cap.  Smell blasts you with sour apricot backed by complex oak, orange and farmhouse yeast.  Taste is a cover up of the scandal.  The scandal you ask?  The apricot is wickedly acidic and pretty sour too, this is then covered up by farmhouse yeast, light barrel funk, lemon, and oak, but for that moment when the scandal was alone on the palate it was rough.  Very bright and sour, funk is not impactful here, oak is brightly so, acidity builds as the secret wants to get out.  I love JK but this is the #15 wild ale in the world?  Nah, I wouldn't have this again Apr 11, 2023 Report",3.94
Aurelian Lure,"Reviewed by JohnG190 from New York 4.46 /5 rDev -0.4% look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 |  overall: 4.5 Pours a hazy golden color with a thin head that dissipates immediately. The aroma is immediately noticeable, with a strong scent of apricots and a subtle hint of oak. Upon tasting, the apricot flavor dominates, with a tartness that is balanced by a slight sweetness. The oak barrel aging adds a layer of complexity, imparting a mild vanilla flavor that complements the fruitiness of the apricots. The beer finishes with a refreshing tartness that lingers on the tongue, leaving a dry finish. One of the standout features of Aurelian Lure is its balance. Despite being a sour ale, the tartness is not overwhelming, and is instead complemented by the sweetness of the apricots and the subtle oak notes. This makes for a beer that is both complex and approachable, with a flavor profile that is likely to appeal to both seasoned sour beer enthusiasts and those new to the style. Another noteworthy aspect of Aurelian Lure is its mouthfeel. The beer is medium-bodied with a light carbonation, which adds to the refreshing quality of the beer. The combination of tartness and effervescence make this a perfect summer beer, though it's enjoyable year-round. Overall, Jester King Brewery's Aurelian Lure is a fantastic sour ale that showcases the brewery's expertise in wild yeast and spontaneous fermentation. It's a beer that is both complex and approachable, with a balanced flavor profile and a refreshing mouthfeel. While it may be difficult to find due to its limited availability, it's certainly worth seeking out for any beer enthusiast looking to try something truly special. Mar 26, 2023 Report",4.46
Aurelian Lure,"Reviewed by not2quick from Missouri 3.63 /5 rDev -19% look: 3.5 | smell: 4.25 | taste: 3.5 | feel: 3 |  overall: 3.5 Look- pours a  turbid brownish orange with no head Smell- light Citrus, and hints of peach and apricot Taste- sharp tartness with light stone fruit. Slight funk and very dry. Feel- almost still with the exception of a slight acidic tingle on the tongue Overall- very disappointed with this. No carbonation and very tart. Perhaps I opened a bad bottle? Nov 18, 2022 Report",3.63
